,x,y,mag275,uncert275,chi275,snr275,sharpness275,roundness275,crowding275,mag336,uncert336,chi336,snr336,sharpness336,roundness336,crowding336,field,RA,dec,QF1,Foreground
48062,2166.62,3585.43,27.284,0.654,1.14,1.7,-0.305,1.492,0.035,29.291,3.208,1.1,0.3,0.419,0.046,0.046,8,308.7442152841052,60.15931459061544,0,0
48063,3412.35,1079.88,27.462,0.749,1.31,1.4,-0.128,2.408,0.072,26.961,0.407,1.02,2.7,0.063,0.669,0.013,8,308.7797867280293,60.134119443021724,0,0
48064,2977.32,3700.44,28.068,1.197,1.12,0.9,0.029,3.383,0.008,27.469,0.712,0.98,1.5,0.665,-0.276,0.002,8,308.7334392071809,60.152072480328506,0,0
48065,3561.91,3819.71,27.204,0.717,1.34,1.5,0.932,1.103,0.063,27.094,0.533,1.25,2.0,0.141,0.071,0.109,8,308.7249651261816,60.14704011286618,0,0
48066,3807.18,2452.63,26.674,0.381,1.18,2.9,-0.123,1.401,0.006,26.629,0.376,1.36,2.9,0.281,-0.526,0.005,8,308.74895549458586,60.13750070967756,0,0
48067,3780.97,2020.95,26.824,0.568,1.69,1.9,0.565,0.894,0.02,28.196,1.502,1.35,0.7,-0.27,0.04,0.008,8,308.75761976929095,60.13549050496345,0,0
48068,1958.7,3035.88,28.554,1.869,1.03,0.6,0.634,1.963,0.014,26.629,0.335,1.16,3.2,0.564,0.299,0.001,8,308.7570925311479,60.15844467765036,0,0
48069,920.13,382.22,26.852,0.37,1.17,2.9,0.1,0.619,0.02,27.708,0.832,1.22,1.3,-0.339,0.403,0.02,8,308.81962934168337,60.154560768587466,0,0
48070,892.36,2044.36,26.736,0.455,1.3,2.4,-0.214,0.696,0.011,26.554,0.39,1.29,2.8,0.278,-0.596,0.012,8,308.78761555979906,60.16355815089694,0,0
48071,1901.17,1078.47,27.375,0.668,1.22,1.6,0.695,0.504,0.028,27.059,0.495,1.2,2.2,-0.057,-0.302,0.01,8,308.79574730384877,60.14872958720408,0,0
48072,3590.84,2701.13,27.168,0.573,1.27,1.9,0.593,0.543,0.362,27.119,0.675,1.29,1.6,-0.12,-0.13,0.284,8,308.74640440464924,60.14089701361039,0,0
48073,1258.36,3464.38,27.353,0.776,1.26,1.4,0.885,1.542,0.034,26.653,0.329,1.19,3.3,-0.091,0.281,0.026,8,308.7561420880508,60.167468090046896,0,0
48074,403.68,1468.94,27.417,0.771,1.14,1.4,-0.182,1.733,0.01,27.3,0.69,1.36,1.6,-0.114,0.44,0.033,8,308.8039596597306,60.16526362610306,0,0
48075,2625.88,3966.66,26.527,0.383,1.13,2.8,-0.036,0.801,1.465,27.705,1.022,1.01,1.1,0.108,0.955,2.43,8,308.7319636179119,60.15686877361004,0,0
48076,1496.15,2483.08,26.415,0.424,1.14,2.6,0.001,1.595,0.015,27.125,0.581,1.33,1.9,-0.088,0.611,0.007,8,308.772717171483,60.16001981506669,0,0
48077,3859.07,3607.81,27.873,0.978,1.18,1.1,0.395,1.43,0.001,27.162,0.855,1.22,1.3,0.292,1.348,0.001,8,308.7259566794458,60.1430538576041,0,0
48078,2519.58,2068.97,27.793,0.898,1.17,1.2,0.698,1.086,0.006,27.394,0.589,1.1,1.8,-0.318,-0.021,0.004,8,308.7699773326168,60.14794614873432,0,0
48079,4028.96,3410.29,26.496,0.323,1.14,3.4,0.762,1.54,0.029,26.608,0.569,1.43,1.9,-0.103,0.968,0.023,8,308.7280080282901,60.140374635279144,0,0
48080,306.85,1188.59,26.609,0.32,1.13,3.4,0.112,0.421,0.0,28.178,1.141,1.16,1.0,-0.114,-0.79,0.0,8,308.81043183743935,60.16472768995907,0,0
48081,2458.74,3193.66,27.338,0.826,1.39,1.3,0.168,2.051,0.015,27.044,0.549,1.29,2.0,0.88,-0.963,0.043,8,308.7487552727267,60.154433856407394,0,0
48082,3297.56,3182.31,28.481,2.695,1.53,0.4,0.684,-2.331,0.051,27.185,0.532,1.2,2.0,0.224,1.801,0.012,8,308.74014009426355,60.14625761286589,0,0
48083,1905.93,3717.69,29.136,3.17,1.17,0.3,-0.327,1.015,0.242,26.288,0.253,1.11,4.3,0.332,0.071,0.448,8,308.74439005004103,60.16253054785855,0,0
48084,4118.1,1555.62,27.952,1.031,1.19,1.1,-0.287,0.168,0.045,27.611,1.82,1.58,0.6,1.038,0.86,0.066,8,308.7631094174323,60.12978798233615,0,0
48085,3676.35,3804.01,26.595,0.352,1.23,3.1,0.475,0.983,0.064,28.434,2.297,1.3,0.5,-0.633,-1.1,0.403,8,308.7240657102268,60.1458503002885,0,0
48086,3345.56,2330.29,26.932,0.499,1.09,2.2,0.268,-0.419,0.021,27.231,0.71,1.22,1.5,1.241,4.456,0.012,8,308.7561950130932,60.14132566064078,0,0
48087,1508.21,1115.78,26.879,0.377,1.01,2.9,-0.058,1.534,0.447,27.247,0.63,1.15,1.7,0.123,0.322,0.609,8,308.7991677402908,60.152726262449896,0,0
48088,3953.68,4303.97,28.005,1.194,1.31,0.9,0.802,0.752,0.001,26.676,0.416,1.11,2.6,0.013,0.129,0.0,8,308.71142638454853,60.14578543702788,0,0
48089,3431.86,1808.21,27.343,0.676,1.35,1.6,-0.265,1.481,0.043,26.46,0.371,1.42,2.9,0.549,2.063,0.002,8,308.7654310077073,60.137752248970365,0,0
48090,826.14,3605.78,27.12,1.605,1.3,0.7,0.978,-0.318,0.145,28.767,2.162,1.1,0.5,0.076,6.021,0.356,8,308.7579489191371,60.172391584050885,0,0
48091,529.94,571.98,27.197,0.579,1.32,1.9,0.0,-0.043,0.049,27.137,0.473,1.16,2.3,-0.575,0.332,0.064,8,308.8200613303057,60.15933103911942,0,0
48092,1815.62,4108.3,27.369,0.571,1.06,1.9,0.237,1.395,0.004,26.641,0.327,1.06,3.3,-0.058,0.229,0.002,8,308.73774435793547,60.16545217192611,0,0
48093,2793.9,495.33,27.119,0.45,1.03,2.4,-0.046,1.463,0.019,26.772,0.352,1.16,3.1,0.33,0.973,0.015,8,308.797661516633,60.13703310851308,0,0
48094,1233.82,1853.71,30.088,7.735,1.27,0.1,-0.083,2.783,0.236,26.634,0.348,1.15,3.1,0.347,3.81,0.553,8,308.7877195824686,60.15925446662188,0,0
48095,2130.45,1408.77,27.141,0.553,1.1,2.0,0.804,2.734,0.071,27.412,0.717,1.24,1.5,-1.199,0.495,0.022,8,308.78691052705403,60.148245831605514,0,0
48096,2069.8,1281.24,27.16,0.773,1.19,1.4,0.34,0.653,0.0,27.024,0.458,1.19,2.4,-0.038,0.597,0.002,8,308.7900284161832,60.14816304542676,0,0
48097,3319.39,3827.58,26.304,0.344,1.13,3.2,0.072,-0.28,0.01,27.894,1.064,1.32,1.0,0.626,3.594,0.014,8,308.72736526234854,60.149428419358685,0,0
48098,173.76,3141.09,26.716,0.634,1.06,1.7,-0.346,0.218,0.018,28.177,1.219,1.14,0.9,0.381,1.366,0.012,8,308.77386913626464,60.17626537261236,0,0
48099,2964.07,1269.39,26.848,0.613,0.76,1.8,0.275,0.061,0.006,27.175,0.616,1.41,1.8,0.861,0.051,0.022,8,308.7808298350048,60.1394504645859,0,0
48100,2536.73,1588.4,28.028,1.589,1.71,0.7,1.048,2.079,0.026,27.938,0.922,1.12,1.2,0.345,1.123,0.042,8,308.7791360360424,60.145258551259275,0,0
48101,378.88,3356.17,28.019,1.135,1.15,1.0,-0.361,-0.657,0.012,26.939,0.436,1.09,2.5,-0.055,0.257,0.002,8,308.7675214548364,60.17540944693864,0,0
48102,3559.71,2955.69,27.172,0.531,1.14,2.0,-0.252,0.117,0.061,26.685,0.348,1.13,3.1,0.003,0.151,0.025,8,308.7417845601756,60.14253285364787,0,0
48103,2887.13,549.4,27.929,1.319,1.0,0.8,-0.636,0.43,0.049,26.898,0.439,1.21,2.5,0.012,0.823,0.014,8,308.7956281396216,60.136415262242934,0,0
48104,523.75,284.02,27.308,0.641,1.14,1.7,-0.1,0.617,0.034,27.337,0.629,1.24,1.7,0.232,0.248,0.004,8,308.82572278001066,60.15787785064828,0,0
48105,3976.57,1776.62,27.522,1.024,1.57,1.1,0.3,1.046,0.019,26.906,0.388,1.17,2.8,-0.002,1.298,0.002,8,308.7603067112655,60.1323165200266,0,0
48106,590.6,463.3,27.114,0.579,1.17,1.9,0.246,0.428,0.124,26.954,0.38,0.96,2.9,-0.194,1.789,0.08,8,308.82153291775035,60.15817342728804,0,0
48107,1182.9,368.26,27.651,0.706,1.09,1.5,0.182,0.383,0.103,27.113,0.439,0.92,2.5,0.278,2.9,0.119,8,308.8171267122729,60.151946309400905,0,0
48108,140.2,42.99,26.979,0.498,1.11,2.2,-0.373,0.521,0.083,27.799,0.939,0.8,1.2,1.13,2.289,0.055,8,308.8344575661017,60.160319900278814,0,0
48109,3460.3,2306.05,26.464,0.41,1.26,2.6,0.11,0.926,0.062,27.428,0.581,1.1,1.9,0.206,2.342,0.007,8,308.7554574248307,60.140088369307634,0,0
48110,2440.56,305.39,27.773,0.944,1.28,1.1,-0.07,0.43,0.137,27.767,0.729,1.0,1.5,-0.515,0.137,0.352,8,308.80507760072555,60.13945314598643,0,0
48111,1483.28,3737.41,26.304,0.303,1.0,3.6,-0.227,0.199,0.008,27.072,0.483,1.16,2.2,0.544,1.346,0.014,8,308.74846073703804,60.16672359661862,0,0
48112,2728.29,3913.51,27.362,0.779,1.21,1.4,0.301,2.004,0.152,27.238,0.547,1.25,2.0,-0.081,0.181,0.008,8,308.73191864156865,60.155599152915876,0,0
48113,447.76,2118.12,28.817,3.435,1.18,0.3,0.28,6.145,0.031,26.402,0.304,1.02,3.6,0.141,0.196,0.011,8,308.7908727663767,60.16824588383156,0,0
48114,2237.13,2074.65,26.657,0.428,1.53,2.5,-0.59,0.65,0.005,27.073,0.506,1.27,2.1,0.192,-0.723,0.001,8,308.77284431285284,60.15070843824438,0,0
48115,2086.93,3542.23,26.106,0.497,1.41,2.2,0.443,1.744,0.005,27.803,1.001,1.22,1.1,0.114,0.74,0.039,8,308.7458950527377,60.159859200994894,0,0
48116,2551.06,4220.24,25.682,0.259,0.93,4.2,0.083,0.707,0.155,29.799,6.08,1.08,0.2,-0.392,-0.109,0.141,8,308.7278199856726,60.15892179425588,0,0
48117,3345.08,446.74,26.909,0.463,1.21,2.3,0.253,1.618,0.064,27.717,0.887,1.06,1.2,0.556,1.848,0.048,8,308.792793982535,60.13144679473374,0,0
48118,3358.2,1365.23,25.233,0.289,0.77,3.8,-0.413,0.012,0.005,28.676,2.059,1.13,0.5,0.671,0.805,0.027,8,308.7748138985385,60.13614070523359,0,0
48119,608.24,3724.31,27.016,0.518,1.06,2.1,0.264,1.643,0.016,27.724,0.908,1.23,1.2,1.452,0.054,0.007,8,308.757940950856,60.175121504934985,0,0
48120,1270.06,3388.13,26.778,0.475,1.43,2.3,0.237,3.87,0.16,26.978,0.52,1.24,2.1,-0.393,-0.447,0.354,8,308.7575017403555,60.166954980429175,0,0
48121,2010.92,3659.11,26.525,0.476,1.19,2.3,0.346,4.082,0.001,27.262,0.525,1.08,2.1,0.751,-1.727,0.002,8,308.7444230009175,60.161207497555495,0,0
48122,3530.51,1867.85,27.57,0.926,1.48,1.2,0.928,1.753,0.03,26.451,0.336,1.36,3.2,-0.473,0.063,0.008,8,308.76323286510905,60.13711068922168,0,0
48123,474.99,3169.54,27.193,0.689,0.85,1.6,-0.506,-0.312,0.001,28.424,1.631,1.13,0.7,0.141,5.545,0.003,8,308.7701378803757,60.17350049220896,0,0
48124,1393.61,4034.85,26.746,0.353,1.08,3.1,0.198,1.085,0.023,29.333,4.203,1.02,0.3,-0.738,0.436,0.003,8,308.7436202262428,60.16915077622759,0,0
48125,2536.53,3045.06,28.539,2.23,1.29,0.5,-0.941,1.987,0.173,27.124,0.437,1.02,2.5,0.249,1.265,0.095,8,308.75082478283923,60.15290195637515,0,0
48126,3385.41,1663.84,27.119,0.557,1.38,2.0,0.141,1.26,0.001,29.185,3.607,1.43,0.3,0.715,-1.353,0.0,8,308.7687255329816,60.137444240457334,0,0
48127,1631.53,1110.87,27.326,0.605,1.07,1.8,-0.262,0.772,0.296,26.348,0.319,1.24,3.4,-0.356,0.694,0.222,8,308.7979621158694,60.151507720512505,0,0
48128,3731.81,2304.12,27.124,0.66,1.22,1.6,-0.097,0.639,0.038,27.133,0.454,1.07,2.4,0.317,0.264,0.038,8,308.75263517874777,60.13745122227988,0,0
48129,2536.28,229.95,27.6,0.758,1.2,1.4,0.686,0.234,0.174,26.796,0.404,1.18,2.7,1.049,1.662,0.048,8,308.80553335710187,60.13813119122956,0,0
48130,837.51,1025.56,29.37,3.89,1.23,0.3,0.309,-1.189,0.011,26.612,0.274,0.96,4.0,-0.171,1.222,0.037,8,308.8079989096021,60.15873926289523,0,0
48131,1506.24,1919.7,27.632,0.869,1.14,1.2,0.848,-0.121,0.005,26.642,0.344,1.15,3.2,0.193,0.376,0.005,8,308.78356323064236,60.15696569526662,0,0
48132,3609.87,338.79,27.087,0.458,1.1,2.4,-0.279,-0.226,0.071,27.184,0.533,1.1,2.0,0.412,0.425,0.221,8,308.79209932082574,60.1283188698187,0,0
48133,547.15,1902.28,27.696,0.903,1.28,1.2,0.769,1.442,0.012,27.394,0.546,1.03,2.0,-0.507,1.124,0.003,8,308.79402057245744,60.16615138801068,0,0
48134,2279.05,1222.33,26.737,0.403,1.4,2.7,0.099,0.85,0.044,27.396,0.656,1.17,1.7,0.842,-0.121,0.131,8,308.78896644202234,60.1458297660094,0,0
48135,1938.94,908.94,26.634,0.316,1.12,3.4,-0.2,0.2,0.106,27.449,0.822,1.35,1.3,-0.261,0.604,0.042,8,308.7986431039018,60.14747413426032,0,0
48136,693.02,355.53,27.384,0.614,1.18,1.8,0.139,0.856,0.266,27.009,0.426,1.1,2.6,0.361,0.235,0.251,8,308.82254578366553,60.156616755113916,0,0
48137,2139.42,3339.26,26.886,0.496,1.37,2.2,-0.229,0.865,0.008,27.356,0.641,1.12,1.7,0.128,-0.442,0.067,8,308.749288872607,60.1582870610128,0,0
48138,675.38,2921.13,26.536,0.343,1.11,3.2,0.36,0.686,0.12,27.256,0.869,1.46,1.2,2.366,3.214,0.449,8,308.77285554421223,60.1702585068485,0,0
48139,2108.14,3912.89,27.146,1.046,1.25,1.0,-0.053,0.418,0.009,26.975,0.465,1.2,2.3,0.889,1.289,0.017,8,308.7384630917131,60.16159716265262,0,0
48140,3973.75,3975.18,28.572,2.271,1.21,0.5,0.235,0.728,1.204,26.507,0.333,1.21,3.3,0.287,0.563,0.852,8,308.7176077534008,60.14386882074624,0,0
48141,3273.55,3005.14,27.168,0.57,1.23,1.9,-0.295,0.539,0.201,27.253,0.568,1.06,1.9,0.561,0.15,0.583,8,308.74383695802817,60.145561130602104,0,0
48142,401.83,2410.01,26.604,0.573,1.41,1.9,0.076,1.639,0.066,27.194,0.517,1.2,2.1,0.075,1.049,0.228,8,308.7856815359018,60.17022237685472,0,0
48143,2678.74,1705.38,26.684,0.381,1.23,2.9,0.568,1.202,0.007,30.046,7.046,1.15,0.2,-0.301,1.184,0.003,8,308.775365788841,60.14449865287276,0,0
48144,2931.65,614.06,27.365,0.585,1.01,1.9,0.288,0.843,0.298,27.282,0.661,1.25,1.6,0.537,-0.571,0.49,8,308.7939027069181,60.13632412881082,0,0
48145,2229.71,238.06,27.129,0.665,1.31,1.6,0.002,0.612,0.156,28.251,1.697,1.13,0.6,1.039,4.114,0.016,8,308.8086097175167,60.141138746456285,0,0
48146,2278.08,3410.43,27.004,0.524,1.21,2.1,0.87,1.216,0.673,27.383,0.748,1.16,1.5,0.392,2.106,0.614,8,308.74644390044836,60.157318543630545,0,0
48147,2854.83,504.42,27.707,0.866,1.27,1.3,0.779,1.437,0.082,27.15,0.46,1.03,2.4,0.467,0.237,0.012,8,308.7968424491329,60.13649151058395,0,0
48148,3568.47,1477.48,26.726,0.418,1.37,2.6,0.223,-0.138,0.001,27.42,0.666,1.22,1.6,0.571,4.657,0.008,8,308.7704174704645,60.134695500235274,0,0
48149,2398.49,3780.31,30.297,8.534,1.15,0.1,-0.316,1.087,0.016,27.095,0.442,1.02,2.5,0.351,0.762,0.031,8,308.7379826856839,60.15809250408555,0,0
48150,968.21,1153.27,27.284,0.637,1.15,1.7,-0.144,0.277,0.013,27.687,0.827,1.17,1.3,0.477,1.462,0.008,8,308.8041372612305,60.158145920773336,0,0
48151,3413.32,316.66,28.013,1.075,1.18,1.0,0.204,0.467,0.047,26.895,0.427,1.16,2.5,-0.162,1.492,0.016,8,308.7946009909842,60.130103814408585,0,0
48152,1375.33,3223.7,26.702,0.436,1.21,2.5,0.007,0.722,0.026,26.651,0.368,1.18,2.9,-0.279,0.811,0.009,8,308.7595897684256,60.1650740405309,0,0
48153,2922.4,3066.75,27.173,0.696,1.45,1.6,0.303,1.403,0.351,27.458,0.736,1.22,1.5,0.394,0.05,0.018,8,308.7463379267189,60.14928199124485,0,0
48154,3836.17,1173.35,26.895,0.41,1.15,2.6,0.041,1.258,0.346,28.876,2.582,1.17,0.4,0.22,0.249,0.752,8,308.7735050965885,60.130509978099546,0,0
48155,1668.6,3233.24,26.246,0.323,1.2,3.4,-0.096,0.436,0.0,27.118,0.491,1.14,2.2,0.258,0.411,0.0,8,308.75631262177103,60.16228660029918,0,0
48156,1269.93,2265.78,26.921,0.508,1.37,2.1,0.202,0.311,0.001,28.773,2.243,1.11,0.5,-0.448,-0.005,0.001,8,308.7793277248368,60.16106795540762,0,0
48157,418.17,4117.21,26.684,0.33,1.06,3.3,0.46,0.405,0.006,26.597,0.451,0.89,2.4,0.028,-0.082,0.006,8,308.75230131521585,60.17902107229649,0,0
48158,3244.24,394.23,27.778,0.877,1.23,1.2,0.007,1.726,0.001,27.225,0.526,1.12,2.1,0.791,2.431,0.001,8,308.794876929749,60.13214648156885,0,0
48159,3847.97,410.56,28.096,1.393,1.25,0.8,0.155,0.131,0.077,27.509,0.593,1.0,1.8,0.382,2.69,0.062,8,308.7881960146036,60.12639255091824,0,0
48160,2486.74,1409.35,27.244,0.74,1.4,1.5,0.305,0.734,0.013,26.765,0.405,1.33,2.7,-0.105,-0.479,0.003,8,308.78314240436816,60.14480242832111,0,0
48161,3863.57,532.35,26.476,0.332,0.96,3.3,-0.054,0.993,0.004,27.907,1.116,1.18,1.0,0.211,-0.19,0.007,8,308.7856664003415,60.12688093968431,0,0
48162,3188.57,2102.22,28.558,2.316,1.55,0.5,-0.399,2.359,0.028,26.963,0.424,1.1,2.6,0.628,-0.058,0.231,8,308.7622811512498,60.14164833335023,0,0
48163,3046.42,1603.96,27.283,0.641,1.28,1.7,0.195,-0.478,0.005,27.108,0.5,1.17,2.2,0.005,1.277,0.001,8,308.7734612331149,60.14040954042702,0,0
48164,710.67,2924.57,27.219,0.748,1.35,1.5,0.236,1.746,0.005,27.451,0.895,1.48,1.2,0.011,1.037,0.0,8,308.7724163928855,60.16993515627496,0,0
48165,397.94,4077.27,27.743,0.924,1.1,1.2,0.146,1.79,0.609,26.137,0.253,0.95,4.3,0.185,0.263,0.411,8,308.7532917526849,60.179007362651674,0,0
48166,1611.28,3275.3,28.638,2.65,1.34,0.4,-0.008,1.299,0.288,26.655,0.365,1.1,3.0,0.056,-0.146,0.466,8,308.7560989107322,60.16306178444783,0,0
48167,2313.26,1460.19,27.221,0.509,1.14,2.1,-0.06,0.482,0.028,26.727,0.312,1.07,3.5,-0.107,1.142,0.042,8,308.78398358839166,60.14674738614155,0,0
48168,1862.23,1485.33,27.026,0.509,1.36,2.1,0.498,0.813,0.008,27.618,0.927,1.43,1.2,0.459,1.145,0.002,8,308.788251350917,60.151242188502955,0,0
48169,956.96,2558.53,27.58,1.133,1.29,1.0,0.455,0.839,0.003,27.618,0.794,1.2,1.4,0.223,0.296,0.002,8,308.7769367592018,60.16563182988187,0,0
48170,627.94,3955.51,27.256,0.822,1.06,1.3,0.644,-0.747,0.439,27.204,0.526,1.02,2.1,-0.182,1.079,0.763,8,308.7532353592639,60.176143427902275,0,0
48171,3690.2,1958.09,27.27,0.597,1.21,1.8,0.912,0.895,0.001,27.911,0.874,1.03,1.2,-0.52,0.018,0.001,8,308.75979725497706,60.1360390281541,0,0
48172,1457.39,2754.9,26.567,0.38,1.23,2.9,0.127,-0.424,0.002,27.392,0.581,1.02,1.9,0.177,1.737,0.004,8,308.7678407945157,60.1618209390896,0,0
48173,1651.71,1184.25,29.472,5.083,1.32,0.2,1.366,2.441,0.361,26.818,0.405,1.17,2.7,-0.239,0.105,0.086,8,308.79632319296996,60.151697824317374,0,0
48174,1478.09,2537.84,26.709,0.494,1.16,2.2,-0.364,1.529,0.014,27.098,0.474,1.22,2.3,0.106,0.051,0.012,8,308.77184293664925,60.16048185366304,0,0
48175,527.81,3092.58,27.294,0.557,1.01,1.9,0.684,3.629,0.034,28.147,1.089,0.95,1.0,1.449,0.179,0.047,8,308.77107760883564,60.172585709191864,0,0
48176,1064.3,976.79,27.382,0.612,1.19,1.8,0.55,0.676,0.025,27.094,0.455,1.16,2.4,0.005,-0.277,0.055,8,308.80655313391895,60.156289745930586,0,0
48177,3272.12,1484.31,26.767,0.346,1.02,3.1,0.191,0.516,0.003,28.61,1.906,1.19,0.6,1.121,1.679,0.014,8,308.7734074681454,60.13759828391547,0,0
48178,3970.27,1886.02,28.495,2.211,1.19,0.5,-0.384,0.419,0.026,28.674,1.978,1.25,0.5,0.411,1.336,0.075,8,308.7582476012618,60.13295128210764,0,0
48179,2071.35,1921.29,26.27,0.357,1.33,3.0,0.323,1.179,0.0,28.067,1.352,1.37,0.8,-0.643,1.717,0.0,8,308.7775729418408,60.15150744427319,0,0
48180,2032.0,3665.58,27.117,0.746,1.38,1.5,-0.141,0.822,0.035,29.28,3.047,1.05,0.4,0.101,0.509,0.001,8,308.74407505398995,60.16103744045903,0,0
48181,3777.29,284.63,28.475,1.99,1.24,0.5,1.66,2.118,0.015,27.186,0.636,1.35,1.7,0.392,0.418,0.002,8,308.79138647218974,60.12641515093172,0,0
48182,421.87,3215.78,28.127,1.59,1.42,0.7,1.086,2.898,0.092,26.559,0.48,1.04,2.3,0.448,0.046,0.034,8,308.76979881118217,60.174256997006964,0,0
48183,1482.55,226.57,29.255,3.432,1.11,0.3,0.148,1.479,0.062,28.754,1.828,1.08,0.6,-0.089,1.612,0.297,8,308.81671690207855,60.148304142165294,0,0
48184,951.24,1182.96,27.93,1.056,1.25,1.0,0.67,1.076,0.005,26.81,0.401,1.24,2.7,-0.015,0.187,0.002,8,308.80373929059436,60.158465968345226,0,0
48185,952.47,653.76,26.966,0.453,1.17,2.4,0.651,0.629,0.024,28.9,2.322,1.14,0.5,1.437,0.388,0.326,8,308.81401125314784,60.15567454918146,0,0
48186,3347.97,1021.65,27.416,0.864,1.29,1.3,0.243,1.023,0.001,27.992,1.214,1.21,0.9,1.726,1.003,0.005,8,308.781596411159,60.13443662093469,0,0
48187,917.26,1711.28,26.452,0.479,1.21,2.3,0.082,-0.423,0.002,27.279,0.63,1.37,1.7,-0.533,1.449,0.018,8,308.793828257581,60.161568745860755,0,0
48188,1803.85,1258.11,26.071,0.56,1.54,1.9,0.964,0.066,0.003,26.981,0.406,1.07,2.7,0.079,1.995,0.019,8,308.79328294068875,60.150614052644976,0,0
48189,2459.18,2237.02,25.999,0.321,1.22,3.4,0.296,0.113,0.053,27.458,0.743,1.22,1.5,-0.17,0.48,0.243,8,308.7673476838821,60.149412147186354,0,0
48190,1071.46,3958.18,28.311,1.355,1.04,0.8,0.23,0.16,0.186,27.237,0.516,0.88,2.1,0.198,-0.151,0.989,8,308.74850732887444,60.17186598953746,0,0
48191,2412.27,3108.46,27.605,1.07,1.23,1.0,0.215,0.263,0.055,26.559,0.419,1.47,2.6,0.035,2.559,0.049,8,308.7509014292313,60.1544367374567,0,0
48192,2351.46,3931.7,26.657,0.371,1.21,2.9,-0.092,0.038,0.0,26.97,0.399,1.07,2.7,0.052,1.061,0.0,8,308.7355339643893,60.15934116123431,0,0
48193,3263.64,239.36,27.476,0.92,1.44,1.2,0.519,0.877,0.055,28.15,1.142,0.99,1.0,0.277,3.153,0.192,8,308.79768026460516,60.13114570007968,0,0
48194,3105.72,263.86,26.599,0.404,1.42,2.7,0.5,2.465,0.062,26.811,0.366,1.09,3.0,0.0,-0.497,0.093,8,308.79886947624436,60.132801761519424,0,0
48195,1657.32,721.43,26.944,0.485,1.18,2.2,-0.047,3.336,0.042,27.035,0.472,1.18,2.3,-0.46,1.551,0.089,8,308.80525765117704,60.14921323785384,0,0
48196,711.07,892.82,27.97,1.107,1.21,1.0,0.186,-0.388,0.008,26.973,0.457,1.12,2.4,0.674,1.005,0.005,8,308.81191348888785,60.159264872782025,0,0
48197,1004.39,3587.45,26.436,0.433,1.46,2.5,0.054,0.588,0.005,28.811,1.955,0.9,0.6,-0.497,-0.172,0.007,8,308.7564259686892,60.170570814445256,0,0
48198,1748.21,1621.53,26.962,0.43,1.19,2.5,0.492,2.133,0.049,27.407,0.693,1.34,1.6,-0.358,0.545,0.088,8,308.7868068083417,60.1530600379165,0,0
48199,1827.21,2605.45,26.371,0.258,1.17,4.2,-0.006,0.967,0.068,28.387,1.432,1.17,0.8,-0.516,0.441,0.069,8,308.766847409162,60.157459045117186,0,0
48200,1258.73,374.26,26.399,0.284,1.23,3.8,0.132,0.326,0.1,27.47,0.629,1.1,1.7,-0.83,0.256,0.03,8,308.81620972153223,60.15124450572035,0,0
48201,3945.83,3871.57,26.637,0.347,0.96,3.1,-0.578,0.347,0.002,29.108,3.281,1.35,0.3,0.931,1.411,0.012,8,308.71991590427047,60.143596217387746,0,0
48202,2531.83,786.53,27.483,0.63,1.11,1.7,0.376,0.616,0.007,27.261,0.472,0.97,2.3,0.009,0.191,0.0,8,308.794768182567,60.14109685176198,0,0
48203,2491.01,4287.97,26.921,0.5,1.26,2.2,0.247,0.454,0.021,28.005,2.32,1.3,0.5,3.257,4.897,0.109,8,308.7271351072876,60.15985787304326,0,0
48204,1517.44,1578.13,27.887,0.96,1.16,1.1,0.778,-0.591,0.0,27.265,0.51,1.12,2.1,0.288,2.441,0.0,8,308.7900844604066,60.15506442815858,0,0
48205,3159.89,1932.04,26.623,0.565,1.13,1.9,0.634,0.893,0.004,27.894,1.311,1.64,0.8,0.402,-0.799,0.013,8,308.7658904042682,60.14103308476543,0,0
48206,2831.24,2811.52,25.534,0.478,1.45,2.3,0.908,3.186,0.0,29.749,5.64,1.31,0.2,-0.025,3.161,0.0,8,308.7522598521062,60.148825733626076,0,0
48207,1705.0,3739.56,26.585,0.346,1.08,3.1,-0.167,1.253,0.004,28.729,2.187,1.2,0.5,-0.31,0.711,0.003,8,308.74608212665777,60.16458947354117,0,0
48208,1403.37,4104.37,26.965,0.495,1.06,2.2,0.507,0.902,0.436,26.733,0.411,1.07,2.6,0.274,1.765,0.595,8,308.7421650144731,60.169420802490755,0,0
48209,836.66,1208.69,27.052,0.511,1.13,2.1,0.053,1.638,0.922,27.956,2.681,1.25,0.4,6.978,0.805,1.889,8,308.80444845840856,60.15970926846415,0,0
48210,1768.7,1178.62,26.19,0.29,1.31,3.7,0.283,0.992,0.013,28.046,1.076,1.06,1.0,-0.066,-0.093,0.02,8,308.7951984763651,60.150536702276995,0,0
48211,3826.93,382.5,26.915,0.405,1.07,2.7,-0.016,0.476,0.229,26.95,0.444,1.21,2.4,-0.302,0.461,0.419,8,308.7889626804726,60.12644877163716,0,0
48212,1187.8,679.57,27.001,0.429,1.06,2.5,0.337,0.292,0.078,27.546,0.706,0.97,1.5,0.227,1.069,0.493,8,308.81102577270553,60.15353425647318,0,0
48213,224.0,2559.91,26.818,0.437,1.13,2.5,0.232,0.831,0.015,28.211,1.359,1.18,0.8,1.018,-0.693,0.007,8,308.78464293552696,60.17272935256792,0,0
